__label__love	love_271	attached patch for review … christian could you see if this works for you ? thanks !	0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.40314285714285714 0.7777777777777778 0.76 0.746 0.62 0.2222222222222222 -0.0 0.66 0.16812499999999997 0.8888888888888888 0.795 -0.78 0.723 -0.06159999999999999 0.5555555555555556 0.239 -0.94 0.239 0.311 0.4444444444444444 0.585 0.0 0.049 0.2082222222222222 1.0 0.769 -0.63 0.769
__label__love __label__sadness	love_sadness_5	sorry , i do nt understand , are you saying that this will not be fixed for minoccurs = ? and the workaround is to set minoccurs = ? thanks , chris	0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.548 0.7272727272727273 0.935 0.746 0.64 0.2727272727272727 -0.0 0.81 0.04759999999999999 0.9090909090909091 0.956 -0.95 0.723 -0.2387142857142857 0.6363636363636364 0.239 -0.94 0.192 0.1522 0.45454545454545453 0.721 -0.6 0.721 0.3043636363636364 1.0 0.935 -0.75 0.769
__label__joy	joy_55	works for me . thank you paulex .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.5595 0.6666666666666666 0.911 0.911 0.66 0.3333333333333333 -0.0 0.66 0.12666666666666665 1.0 0.865 -0.78 0.865 0.239 0.3333333333333333 0.239 0.0 0.239 0.317 0.6666666666666666 0.585 0.0 0.049 0.22466666666666665 1.0 0.958 -0.63 0.958
__label__love	love_272	hi willem , i 've just tried the latest version from the trunk . now everything works like a charm . thank you very much for such a great help . regards , sergey	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5742 0.8333333333333334 0.935 0.29 0.49000000000000005 0.16666666666666666 -0.0 0.78 0.34525 0.8888888888888888 0.967 -0.78 0.405 0.3952727272727273 0.6111111111111112 0.964 -0.65 0.638 0.08944444444444442 0.5 0.82 -0.36 -0.36 0.5276666666666667 0.8333333333333334 0.958 -0.63 0.484
__label__joy	joy_56	upvote , looks good , i will commit this patch .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.6327499999999999 0.8 0.849 0.806 0.58 0.2 -0.0 0.58 0.382 1.0 0.922 -0.58 0.906 0.5336666666666666 0.6 0.776 0.0 0.715 0.561 0.2 0.561 0.0 0.561 0.30500000000000005 0.8 0.928 -0.62 0.796
__label__sadness	sadness_57	> alexander shorin not quite , i propose that the urls remain the same . merely the source code gets moved around . on release - packaging time , jquery.couch.js is pulled in from the other repo . i mean in long term vision ( e.g. for couchdb + ) . it 's oblivious that for .x it will also available by old url and new one ( if any ) . but ok . > jquery . js should stay the way it is as long as we ship futon . so when we replacing futon with fauxton ( this will happens anyway ) we also stops shipping with jquery.couch.js and his deps , correct ? i want to clarify this moment since it is the main of this issue and to be sure that we all thinks about the same . sorry for such persistent questions ! thanks ( :	0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4883272727272728 0.8461538461538461 0.964 0.753 0.612 0.15384615384615385 -0.0 0.9 0.2944237288135594 0.9076923076923077 0.988 -0.99 0.686 0.2715 0.676923076923077 0.979 -0.88 -0.77 -0.05586666666666669 0.46153846153846156 0.893 -0.9 -0.9 0.3638571428571429 0.7538461538461538 0.978 -0.75 0.797
__label__love	love_273	patch applied , thanks !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.416 0.6666666666666666 0.746 0.746 0.58 0.3333333333333333 -0.0 0.58 0.07150000000000001 0.6666666666666666 0.723 -0.58 0.723 0.196 0.3333333333333333 0.196 0.0 0.196 0.21550000000000002 0.6666666666666666 0.561 -0.13 -0.13 0.11366666666666668 1.0 0.769 -0.62 0.769
__label__love	love_274	committed to trunk . thanks , navis ! [ ~ thejas ] i will recommend inclusion of this bug fix in as well .	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.6713333333333333 0.75 0.939 0.719 0.55 0.25 -0.0 0.81 0.31490909090909086 0.9166666666666666 0.899 -0.95 -0.95 0.39337500000000003 0.6666666666666666 0.979 -0.79 0.713 0.361 0.3333333333333333 0.721 -0.08 0.721 0.3033 0.8333333333333334 0.935 -0.75 -0.75
__label__love	love_275	thanks ivan . i 'll do the changes by just return if it matches as you suggested . i 'll investigate it later . bq . auditor will be a top level daemon , so it should own its create it 's own ledgermanagers and zookeeper client . the only thing passed in to is should be the configuration . anyway we are planning to have initialization class which does starting auditor and rw threads . would you agree to create ledgermanagers there and pass it to the auditor and rw daemons ? in that case , shall i keep the ctor as it is . ( by taking managers ) { code } public auditor ( string bookieidentifier , abstractconfiguration conf , zookeeper zkc , ledgermanager ledgermanager , ledgerunderreplicationmanager ledgerunderreplicationmanager ) { { code }	0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4932105263157894 0.7307692307692307 0.935 0.08 0.49214285714285716 0.2692307692307692 -0.0 0.03 0.1614772727272727 0.8461538461538461 0.971 -0.95 -0.03 0.09312500000000001 0.6153846153846154 0.921 -0.94 0.201 0.16839130434782607 0.4423076923076923 0.92 -0.74 -0.04 0.27259574468085107 0.9038461538461539 0.98 -0.78 0.201
__label__love	love_276	committed , thanks !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.7805 1.0 0.815 0.746 0.0 0.0 -0.0 -0.0 0.7124999999999999 1.0 0.723 0.0 0.723 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8485 1.0 0.928 0.0 0.769
__label__joy	joy_57	looks good . upvote , pending hudson .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.62 1.0 0.849 0.806 0.0 0.0 -0.0 -0.0 0.64575 1.0 0.922 -0.04 0.906 0.15275 1.0 0.776 -0.99 0.715 0.0 0.0 0.0 0.0 0.0 0.4706666666666666 0.75 0.796 0.0 0.796
__label__love __label__joy	love_joy_41	thanks for the revision , jørgen ! i think the release notes look good now . i will resolve the issue after a few days , to allow for any feedback on knut 's suggestion .	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.5651111111111111 0.9 0.964 0.806 0.40499999999999997 0.1 -0.0 0.72 0.4457777777777777 0.9 0.956 -0.9 0.906 0.2353333333333333 0.6 0.858 -0.79 0.715 -0.012333333333333335 0.3 0.278 -0.2 -0.2 0.44400000000000006 0.85 0.964 -0.99 0.796
__label__joy	joy_58	upvote , looks good . checking this in.	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.44175 1.0 0.849 0.806 0.0 0.0 -0.0 -0.0 0.442 1.0 0.922 -0.04 0.906 0.4485 1.0 0.776 0.0 0.715 0.013 0.25 0.013 0.0 0.013 0.3216666666666667 0.75 0.796 0.0 0.796
__label__love	love_277	patch committed . thanks jarek !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.7805 0.6666666666666666 0.815 0.746 0.58 0.3333333333333333 -0.0 0.58 0.2816666666666667 1.0 0.723 -0.58 0.723 0.0 0.0 0.0 0.0 0.0 0.561 0.3333333333333333 0.561 0.0 0.561 0.359 1.0 0.928 -0.62 0.769
__label__love	love_278	+ . looks good to me .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.62625 0.8 0.849 0.806 0.65 0.2 -0.0 0.65 0.3122000000000001 1.0 0.922 -0.86 -0.86 0.20274999999999999 0.8 0.776 -0.79 0.715 0.609 0.2 0.609 0.0 0.609 0.33675000000000005 0.8 0.935 -0.5 -0.5
__label__love	love_279	i 've just committed this to the hdfs- branch . thanks a lot for the contribution , colin .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.5317500000000001 0.9230769230769231 0.935 0.258 0.1 0.07692307692307693 -0.0 0.1 0.4677272727272727 0.8461538461538461 0.956 -0.2 0.277 -0.11099999999999996 0.6153846153846154 0.274 -0.79 0.161 0.0134 0.38461538461538464 0.07 -0.11 0.07 0.5655833333333332 0.9230769230769231 0.935 -0.24 0.337
__label__sadness	sadness_58	oops , did n't mean to leave that in.	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.62125 1.0 0.846 0.094 0.0 0.0 -0.0 -0.0 0.6995 0.5 0.766 0.0 0.633 -0.32766666666666666 0.75 0.747 -0.94 -0.79 0.0 0.0 0.0 0.0 0.0 0.5910000000000001 0.75 0.935 0.0 0.094
__label__love	love_280	hi digy , i like to know a bit more about this patch : ) what test case is it fixing ? ) how did you determine the race condition ? the changes to the threadclass is considerable and i 'm trying to understand why this was n't a problem in earlier versions . thanks . -- george	0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 3.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5656190476190476 0.8076923076923077 0.943 0.943 0.608 0.19230769230769232 -0.0 0.71 0.2563157894736842 0.7307692307692307 0.956 -0.95 -0.7 -0.04268750000000002 0.6153846153846154 0.943 -0.94 0.925 0.13 0.3076923076923077 0.948 -0.72 -0.72 0.422 0.8846153846153846 0.96 -0.81 0.96
__label__love	love_281	hi rich ! thanks for taking the time to move forward on this . i did n't have any junit problems at all with maven2 when i installed it . but clearly we 're in a world of hard - to - replicate behaviors here . 🙂 what is the exact problem you 're seeing ?	0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.5837391304347825 0.8214285714285714 0.939 0.875 0.852 0.17857142857142858 -0.0 0.93 0.35090476190476183 0.75 0.956 -0.96 -0.96 0.0018888888888888883 0.6428571428571429 0.979 -0.94 0.102 0.3535714285714286 0.25 0.948 -0.2 0.88 0.3614583333333334 0.8571428571428571 0.935 -0.94 -0.94
__label__joy	joy_59	great idea .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.4595 1.0 0.857 0.062 0.0 0.0 -0.0 -0.0 0.4275 1.0 0.905 -0.05 -0.05 0.525 1.0 0.773 0.0 0.277 -0.08 0.5 0.0 -0.08 -0.08 0.5015000000000001 1.0 0.892 0.0 0.111
__label__sadness	sadness_59	bq. so we can add isalreadyexpiring ( ) and if true sorry it should be so we can add isalreadyexpiring ( ) and if flase we can go with expireifonline	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.29025 0.8 0.772 0.772 0.3 0.2 -0.0 0.3 0.02533333333333332 0.6 0.829 -0.87 0.829 0.29480000000000006 1.0 0.715 0.0 0.715 -0.16266666666666665 0.6 0.056 -0.6 0.056 0.16725 0.8 0.215 0.0 0.197
__label__love	love_282	thank you jacques for the quick commite ! ! pierre	0.0 0.0 1.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5497500000000001 1.0 0.935 0.145 0.0 0.0 -0.0 -0.0 0.7053333333333333 0.75 0.956 0.0 0.956 0.1795 0.5 0.239 0.0 0.12 0.049 0.25 0.049 0.0 0.049 0.59675 1.0 0.958 0.0 0.169
__label__love	love_283	i 've just committed this . thanks arun !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.59725 1.0 0.815 0.746 0.0 0.0 -0.0 -0.0 0.5465 1.0 0.723 0.0 0.723 -0.188 0.5 0.274 -0.65 0.274 -0.11 0.25 0.0 -0.11 -0.11 0.68225 1.0 0.928 0.0 0.769
__label__sadness	sadness_60	oops - the hivemodule . xml snippet from the previous post should read : < implementation service - id = " tapestry.multipart.servletmultipartdecoder " > < create - instance class = " org.apache.tapestry.multipart.multipartdecoderimpl , sizemax = downvote " model = " threaded " / > < / implementation > sorry for any potential confusion …	0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.5277272727272727 0.7333333333333333 0.935 0.9 0.2875 0.26666666666666666 -0.0 0.76 0.25016666666666665 0.8 0.956 -0.87 -0.74 0.2426 0.6666666666666666 0.892 -0.92 0.851 -0.34775 0.26666666666666666 0.049 -0.79 -0.79 0.42200000000000004 0.6666666666666666 0.914 0.0 0.346
__label__love	love_284	thanks amit & vivek - committed at r907620 . -- ashish	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7805 1.0 0.815 0.815 0.0 0.0 -0.0 -0.0 0.7124999999999999 1.0 0.723 0.0 0.702 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8485 1.0 0.928 0.0 0.928
__label__sadness	sadness_61	hello , sure you are right here , i did n't make myself clear enough im sorry . as you ( and rfc959 ) say , when we are sending the file we should transform to nvt - ascii but not when we are receiving the file . in this second case , i think that the expected behaviour is that the text message be written to a file with the default line separator for the platform . the sender converts the data from an internal character representation to the standard - bit nvt - ascii representation ( see the telnet specification ) . the receiver will convert the data from the standard form to his own internal form . actually , according to the spec before a retr ascii operation is transformed we should be converting the charset to ascii , for our machine could be using ebcdic to store files and clients are supposed to expect that files are encoded in nvt - ascii . so i do n't know ... any way , this has little priority for me ( until someone using a non-ascii - compatible encoding complains ) so we could leave this for the future . any way i do n't like ascii mode for it breaks the ' rest ' command . my implementation only supports binary mode .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 13.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.5390990099009901 0.8782608695652174 0.973 0.681 0.625 0.12173913043478261 -0.0 0.76 0.41677380952380955 0.7304347826086957 0.991 -0.99 0.693 0.10053086419753085 0.7043478260869566 0.992 -0.95 -0.52 -0.06717142857142858 0.30434782608695654 0.958 -0.92 0.027 0.4242680412371133 0.8434782608695652 0.97 -0.96 0.82
__label__joy	joy_60	upvote patch looks good . the checkstyle . xml is specified in hadoop - project - dist / pom . xml .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.5471428571428573 0.875 0.935 0.806 0.58 0.125 -0.0 0.58 0.37433333333333335 0.75 0.956 -0.58 0.906 0.45766666666666667 0.75 0.857 0.0 0.715 0.561 0.125 0.561 0.0 0.561 0.35628571428571426 0.875 0.998 -0.62 0.796
__label__joy	joy_61	upvote looks good - will commit if the tests pass	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7305714285714285 1.0 0.935 0.806 0.0 0.0 -0.0 -0.0 0.747 1.0 0.956 -0.04 0.906 0.2944 0.7142857142857143 0.776 -0.87 0.715 0.0 0.0 0.0 0.0 0.0 0.7158333333333334 0.8571428571428571 0.928 0.0 0.796
__label__love	love_285	thanks for the patch , applied for /	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.43660000000000004 0.8333333333333334 0.935 0.208 0.58 0.16666666666666666 -0.0 0.58 0.3378 0.8333333333333334 0.956 -0.58 0.295 0.22466666666666665 0.5 0.239 0.0 0.239 0.13225000000000003 0.6666666666666666 0.561 -0.13 0.049 0.32449999999999996 1.0 0.914 -0.62 0.346
__label__love __label__joy	love_joy_42	thanks a lot for fixing those issues , alejandro . i re-ran all the tests i ran last night and everything worked great . additionally , i tried out test-patch.sh , which seemed to work flawlessly . upvote , patch looks good to me .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.4746111111111111 0.6428571428571429 0.935 0.806 0.7150000000000001 0.35714285714285715 -0.0 0.65 0.013769230769230768 0.9285714285714286 0.956 -0.95 -0.86 0.03837500000000002 0.5714285714285714 0.776 -0.88 0.715 0.21586666666666668 0.5357142857142857 0.793 -0.74 0.609 0.14156000000000002 0.8928571428571429 0.935 -0.75 -0.5
__label__love	love_286	applied to trunk . thanks andrey	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.638 1.0 0.931 0.746 0.0 0.0 -0.0 -0.0 0.7513333333333333 0.75 0.898 0.0 0.723 0.1233333333333333 0.75 0.964 -0.79 0.964 -0.13 0.25 0.0 -0.13 -0.13 0.632 0.75 0.935 0.0 0.769
__label__love __label__joy	love_joy_43	rakesh , the patch looks good to me . ill wait for hudson to check this in. we are good to go for rc now ! thanks rakesh !	0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.5772666666666667 0.75 0.935 0.716 0.604 0.25 -0.0 0.65 0.2695263157894736 0.95 0.956 -0.91 -0.86 0.07576923076923074 0.65 0.776 -0.79 -0.56 -0.06362499999999999 0.4 0.609 -0.99 0.609 0.253 0.85 0.935 -0.99 -0.5
__label__love	love_287	integrated into trunk and . thanks .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.8413333333333334 1.0 0.931 0.746 0.0 0.0 -0.0 -0.0 0.8673333333333333 1.0 0.981 0.0 0.723 0.964 0.3333333333333333 0.964 0.0 0.964 0.0 0.0 0.0 0.0 0.0 0.741 0.6666666666666666 0.769 0.0 0.769
__label__love	love_288	patch applied , thank you .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.4985 0.6666666666666666 0.911 0.911 0.58 0.3333333333333333 -0.0 0.58 0.14250000000000002 0.6666666666666666 0.865 -0.58 0.865 0.196 0.3333333333333333 0.196 0.0 0.196 0.21550000000000002 0.6666666666666666 0.561 -0.13 -0.13 0.17666666666666667 1.0 0.958 -0.62 0.958
__label__sadness	sadness_62	my oops , then . i had n't defined it , i was assuming that it would be handled like the other special characters….sorry for the trouble .	0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.587 0.8888888888888888 0.935 0.935 0.15 0.1111111111111111 -0.0 0.15 0.47457142857142853 0.7777777777777778 0.956 -0.37 -0.37 -0.006428571428571427 0.7777777777777778 0.851 -0.94 0.184 -0.11366666666666668 0.3333333333333333 0.049 -0.34 -0.34 0.5537777777777778 1.0 0.986 -0.06 -0.06
__label__joy	joy_62	the fknames patch looks good !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.66275 0.8 0.935 0.806 0.58 0.2 -0.0 0.58 0.4328 1.0 0.956 -0.58 0.906 0.5336666666666666 0.6 0.776 0.0 0.715 0.561 0.2 0.561 0.0 0.561 0.3015 0.8 0.914 -0.62 0.796
__label__love	love_289	johannes -- thanks for the complete testcase ! sorry about taking so long to fix this one . thanks , rick	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4635 0.8 0.935 0.746 0.555 0.2 -0.0 0.81 0.16988888888888887 0.9 0.956 -0.95 0.723 0.04700000000000001 0.6 0.294 -0.79 -0.79 -0.0185 0.6 0.721 -0.6 0.721 0.3842 1.0 0.935 -0.75 0.769
__label__love	love_290	i have committed the patch to trunk , branch- , and branch- - alpha . thanks you jagane !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.7174285714285714 0.875 0.935 0.746 0.58 0.125 -0.0 0.58 0.510875 1.0 0.956 -0.58 0.723 -0.056999999999999995 0.5 0.964 -0.79 0.248 0.19050000000000003 0.25 0.561 -0.18 -0.18 0.5674285714285715 0.875 0.935 -0.62 0.769
__label__sadness	sadness_63	otis , you need to grab the ' zipped ' version aka solr- .patch.zip ( since june ) . i was trying to be space & bandwidth friendly … sorry i did not make it more obvious in some previous comments . henri	0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5593846153846154 0.7647058823529411 0.935 0.043 0.6975 0.23529411764705882 -0.0 0.95 0.051153846153846175 0.7647058823529411 0.956 -0.91 -0.07 -0.048666666666666664 0.7058823529411765 0.972 -0.94 0.112 -0.012250000000000004 0.47058823529411764 0.882 -0.98 -0.06 0.4183125 0.9411764705882353 0.947 -0.73 0.191
__label__sadness	sadness_64	sorry i meant zookeeper- .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.756 0.5 0.756 0.756 0.3 0.5 -0.0 0.3 -0.05199999999999999 1.0 0.766 -0.87 0.766 0.475 1.0 0.747 0.0 0.747 -0.6 0.5 0.0 -0.6 -0.6 0.06 0.5 0.06 0.0 0.06
__label__love	love_291	thanks dawid !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.746 1.0 0.746 0.746 0.0 0.0 -0.0 -0.0 0.723 1.0 0.723 0.0 0.723 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.769 1.0 0.769 0.0 0.769
__label__love	love_292	i just committed this . thanks , prachi !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.5586666666666666 1.0 0.815 0.746 0.0 0.0 -0.0 -0.0 0.49466666666666664 1.0 0.723 0.0 0.723 0.274 0.3333333333333333 0.274 0.0 0.274 -0.11 0.3333333333333333 0.0 -0.11 -0.11 0.6470000000000001 1.0 0.928 0.0 0.769
__label__love	love_293	thanks zheng !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.746 1.0 0.746 0.746 0.0 0.0 -0.0 -0.0 0.723 1.0 0.723 0.0 0.723 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.769 1.0 0.769 0.0 0.769
__label__love	love_294	thanks , rick !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.746 1.0 0.746 0.746 0.0 0.0 -0.0 -0.0 0.723 1.0 0.723 0.0 0.723 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.769 1.0 0.769 0.0 0.769
__label__love	love_295	abhi , can this be assigned to someone thanks / sudha	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7623333333333333 1.0 0.789 0.746 0.0 0.0 -0.0 -0.0 0.6779999999999999 0.6666666666666666 0.723 0.0 0.723 -0.79 0.3333333333333333 0.0 -0.79 -0.79 0.0 0.0 0.0 0.0 0.0 0.8186666666666667 1.0 0.935 0.0 0.769
__label__love	love_296	thanks for taking a look bikas and devaraj . committing this .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.45533333333333337 1.0 0.815 0.8 0.0 0.0 -0.0 -0.0 0.41083333333333333 1.0 0.825 -0.04 0.825 0.34875 0.6666666666666666 0.775 0.0 0.775 -0.07550000000000001 0.3333333333333333 0.049 -0.2 -0.2 0.509 0.8333333333333334 0.928 0.0 0.928
